Payment_ID,CONNECT_DATE,SUBSCRIBER_ID#,RENT_REVENUE,OUT_BUNDLE_REVENUE,CREATION_FEES_REVENUE,DEVICES_REVENUE,IN_BUNDLE_REVENUE,ADDON_REVENUE,TAX_AMOUNT
283793,2024-11-28,2203873274,280.0,0,0,0.0,280.0,0,0
25835,2025-01-19,54461791,570.0,0,0,0.0,570.0,0,0
85053,2023-03-02,63448005,5.0,0,0,0.0,0.0,5,0
346845,2024-05-10,2207362919,10.0,0,0,0.0,0.0,10,0
12356,2023-02-28,52284125,5.0,0,0,0.0,0.0,5,0
296538,2024-10-25,2204691903,160.0,0,0,0.0,160.0,0,0
42536,2025-01-18,56946232,210.0,0,0,0.0,210.0,0,0
172657,2024-02-24,77747353,160.0,0,0,0.0,160.0,0,0
229000,2024-06-20,121013254,0.0,0,160,0.0,0.0,0,0
318337,2024-10-29,2205860145,5.0,0,0,0.0,0.0,5,0
52671,2024-02-11,58609304,160.0,0,0,0.0,160.0,0,0
128998,2025-04-17,70895657,10.0,0,0,0.0,0.0,10,0
265420,2024-09-01,2202539029,165.0,0,0,0.0,160.0,5,0
318602,2024-08-14,2205873350,160.0,0,0,0.0,160.0,0,0
221822,2024-11-14,95734978,225.0,0,0,0.0,225.0,0,0
293724,2023-11-29,2204530559,120.0,0,0,0.0,120.0,0,0
334100,2023-08-19,2206631485,120.0,0,0,0.0,120.0,0,0
81709,2024-06-10,63053475,160.0,0,0,0.0,160.0,0,0
118129,2025-05-04,69064255,210.0,0,0,0.0,210.0,0,0
91905,2023-12-18,64432764,210.0,0,0,0.0,210.0,0,0
138317,2025-02-16,72227906,420.0,0,0,0.0,0.0,420,0
285812,2024-07-06,2203995666,5.0,0,0,0.0,0.0,5,0
196801,2024-03-26,83194339,280.0,0,0,0.0,280.0,0,0
352208,2023-07-23,2207616567,120.0,0,0,0.0,120.0,0,0
360589,2024-07-09,2208074621,160.0,0,0,0.0,160.0,0,0
320478,2024-03-10,2205986131,160.0,0,0,0.0,160.0,0,0
51121,2025-03-29,58268924,360.0,0,0,0.0,360.0,0,0
312301,2024-01-12,2205573403,10.0,0,0,0.0,0.0,10,0
126184,2023-06-05,70506823,310.0,0,0,0.0,310.0,0,0
110686,2024-09-20,67736094,160.0,0,0,0.0,160.0,0,0
272863,2023-11-26,2203198009,125.0,0,0,0.0,120.0,5,0
161931,2024-04-23,75690553,10.0,0,0,0.0,0.0,10,0
180100,2023-02-24,79435912,120.0,0,0,0.0,120.0,0,0
202103,2023-12-14,85373339,170.0,0,0,0.0,170.0,0,0
203979,2025-01-03,86166283,210.0,0,0,0.0,210.0,0,0
124369,2024-08-12,70197440,160.0,0,0,0.0,160.0,0,0
161054,2023-11-22,75584690,120.0,0,0,0.0,120.0,0,0
35970,2025-04-03,56083052,5.0,0,0,0.0,0.0,5,0
360732,2024-09-24,2208084938,160.0,0,0,0.0,160.0,0,0
257304,2023-07-08,2201889948,120.0,0,0,0.0,120.0,0,0
46900,2023-08-18,57633488,5.0,0,0,0.0,0.0,5,0
88683,2025-04-24,63950706,5.0,0,0,0.0,0.0,5,0
291175,2023-04-28,2204367729,5.0,0,0,0.0,0.0,5,0
298353,2023-07-30,2204791630,120.0,0,0,0.0,120.0,0,0
290237,2024-12-16,2204318630,170.0,0,0,0.0,0.0,170,0
335038,2025-02-22,2206703535,210.0,0,0,0.0,210.0,0,0
278838,2023-01-02,2203576768,210.0,0,0,0.0,210.0,0,0
153142,2024-06-10,74514386,160.0,0,0,0.0,160.0,0,0
58911,2025-02-03,59453773,210.0,0,0,0.0,210.0,0,0
1018,2023-05-21,49989189,10.0,0,0,0.0,0.0,10,0
68230,2023-09-28,60961323,120.0,0,0,0.0,120.0,0,0
162869,2024-10-08,75809136,410.0,0,0,0.0,410.0,0,0
78895,2024-01-08,62660285,5.0,0,0,0.0,0.0,5,0
34094,2024-09-25,55805528,160.0,0,0,0.0,160.0,0,0
252002,2024-08-03,2201406722,170.0,0,0,0.0,160.0,10,0
84666,2023-04-12,63400140,120.0,0,0,0.0,120.0,0,0
27650,2024-12-20,54776402,360.0,0,0,0.0,360.0,0,0
96004,2023-10-04,65187410,5.0,0,0,0.0,0.0,5,0
108932,2024-04-09,67417480,160.0,0,0,0.0,160.0,0,0
246843,2024-04-23,2200854032,225.0,0,0,0.0,225.0,0,0
217866,2025-02-13,93210484,50.0,0,0,0.0,0.0,50,0
335711,2023-12-08,2206756847,210.0,0,0,0.0,210.0,0,0
47777,2025-05-16,57752973,210.0,0,0,0.0,210.0,0,0
67965,2024-06-12,60944153,5.0,0,0,0.0,0.0,5,0
236178,2024-12-29,130543769,210.0,0,0,50.0,210.0,0,0
48246,2024-04-15,57852509,160.0,0,0,0.0,160.0,0,0
148513,2024-12-14,73833625,210.0,0,0,0.0,210.0,0,0
82790,2024-01-15,63140368,160.0,0,0,0.0,160.0,0,0
128590,2023-05-21,70857676,125.0,0,0,0.0,120.0,5,0
310160,2024-12-24,2205471331,360.0,0,0,0.0,360.0,0,0
32014,2024-01-29,55539963,5.0,0,0,0.0,0.0,5,0
284935,2023-11-15,2203954176,120.0,0,0,0.0,120.0,0,0
144231,2024-08-28,73166552,170.0,0,0,0.0,160.0,10,0
82586,2023-06-24,63115240,210.0,0,0,0.0,210.0,0,0
325719,2024-05-28,2206221259,160.0,0,0,0.0,160.0,0,0
275412,2023-05-22,2203375076,120.0,0,0,0.0,120.0,0,0
119271,2024-01-26,69301767,10.0,0,0,0.0,0.0,10,0
345642,2023-01-08,2207279932,170.0,0,0,0.0,170.0,0,0
164011,2023-10-29,75940177,170.0,0,0,0.0,170.0,0,0
29669,2025-01-28,55121201,360.0,0,0,0.0,360.0,0,0
152551,2024-07-23,74382450,170.0,0,0,0.0,160.0,10,0
357449,2025-05-11,2207895150,360.0,0,0,0.0,360.0,0,0
260730,2024-07-01,2202182494,650.0,0,0,0.0,650.0,0,0
185749,2023-12-07,80559063,170.0,0,0,0.0,170.0,0,0
138256,2023-11-26,72227906,310.0,0,0,0.0,310.0,0,0
294336,2024-07-11,2204560914,5.0,0,0,0.0,0.0,5,0
163012,2023-12-11,75828241,500.0,0,0,0.0,500.0,0,0
343297,2023-09-15,2207148770,5.0,0,0,0.0,0.0,5,0
322171,2024-11-24,2206074523,5.0,0,0,0.0,0.0,5,0
118007,2024-10-09,69037165,160.0,0,0,0.0,160.0,0,0
153285,2025-02-13,74535173,210.0,0,0,0.0,210.0,0,0
82117,2024-11-23,63075290,160.0,0,0,0.0,160.0,0,0
295070,2024-12-29,2204604420,210.0,0,0,0.0,210.0,0,0
221965,2025-02-23,95766400,290.0,0,0,0.0,290.0,0,0
151939,2023-05-10,74290020,120.0,0,0,0.0,120.0,0,0
244029,2023-05-23,2200635312,120.0,0,0,0.0,120.0,0,0
196149,2024-10-14,83027815,20.0,0,0,0.0,0.0,20,0
322640,2024-02-26,2206094659,160.0,0,0,0.0,160.0,0,0
219824,2024-09-28,94281857,160.0,0,0,0.0,160.0,0,0
310425,2024-09-28,2205492250,280.0,0,0,0.0,280.0,0,0
80180,2024-03-12,62839152,5.0,0,0,0.0,0.0,5,0
108953,2025-04-23,67417480,210.0,0,0,0.0,210.0,0,0
151409,2023-01-23,74209975,30.0,0,0,0.0,0.0,30,0
355104,2024-08-21,2207775299,160.0,0,0,0.0,160.0,0,0
76489,2023-01-17,62340280,120.0,0,0,0.0,120.0,0,0
350006,2024-04-28,2207541974,160.0,0,0,0.0,160.0,0,0
20350,2024-04-05,53524513,160.0,0,0,0.0,160.0,0,0
152347,2024-07-03,74365475,160.0,0,0,0.0,160.0,0,0
359468,2024-03-06,2207999036,160.0,0,0,0.0,160.0,0,0
335181,2025-01-15,2206709213,210.0,0,0,0.0,210.0,0,0
213115,2024-08-02,90297565,160.0,0,0,0.0,160.0,0,0
57361,2024-07-20,59251239,40.0,0,0,0.0,0.0,40,0
234649,2025-02-23,127509163,360.0,0,0,0.0,360.0,0,0
298904,2024-03-26,2204818870,280.0,0,0,0.0,280.0,0,0
346723,2025-02-27,2207345756,210.0,0,0,0.0,210.0,0,0
34706,2024-02-03,55905273,160.0,0,0,0.0,160.0,0,0
180998,2024-07-06,79566878,160.0,0,0,0.0,160.0,0,0
214522,2024-12-08,91150136,850.0,0,0,0.0,850.0,0,0
331429,2025-04-19,2206497877,360.0,0,0,0.0,360.0,0,0
354635,2024-03-31,2207738794,5.0,0,0,0.0,0.0,5,0
196557,2023-08-31,83167612,5.0,0,0,0.0,0.0,5,0
326861,2024-12-18,2206269213,290.0,0,0,0.0,290.0,0,0
144761,2025-01-28,73224703,10.0,0,0,0.0,0.0,10,0
18270,2024-12-23,53152237,5.0,0,0,0.0,0.0,5,0
20962,2024-02-20,53574593,160.0,0,0,0.0,160.0,0,0
181263,2025-03-23,79650168,360.0,0,0,0.0,360.0,0,0
226737,2024-07-30,99143853,160.0,0,0,0.0,160.0,0,0
294132,2024-12-31,2204545064,360.0,0,0,0.0,360.0,0,0
328819,2024-10-02,2206370632,160.0,0,0,0.0,160.0,0,0
108892,2023-10-16,67409529,130.0,0,0,0.0,120.0,10,0
130487,2024-11-24,71083120,10.0,0,0,0.0,0.0,10,0
82933,2025-02-17,63153115,5.0,0,0,0.0,0.0,5,0
304940,2024-07-19,2205156880,160.0,0,0,0.0,160.0,0,0
311180,2023-12-30,2205534498,120.0,0,0,0.0,120.0,0,0
21900,2025-04-05,53713056,210.0,0,0,0.0,210.0,0,0
185688,2023-01-17,80556135,210.0,0,0,0.0,210.0,0,0
98900,2024-04-30,65639288,160.0,0,0,0.0,160.0,0,0
132098,2024-03-07,71323728,160.0,0,0,0.0,160.0,0,0
43026,2024-10-12,57016858,290.0,0,0,0.0,280.0,10,0
97085,2025-02-22,65358228,5.0,0,0,0.0,0.0,5,0
109565,2023-01-24,67505228,120.0,0,0,0.0,120.0,0,0
298639,2024-05-29,2204801327,170.0,0,0,0.0,160.0,10,0
79915,2023-09-23,62813234,125.0,0,0,0.0,120.0,5,0
262015,2023-04-14,2202284968,5.0,0,0,0.0,0.0,5,0
155039,2023-01-08,74797026,120.0,0,0,0.0,120.0,0,0
42292,2024-08-22,56907976,5.0,0,0,0.0,0.0,5,0
196761,2024-04-02,83192296,160.0,0,0,0.0,160.0,0,0
219090,2024-12-24,93782599,340.0,0,0,0.0,290.0,50,0
312587,2023-09-10,2205586382,120.0,0,0,0.0,120.0,0,0
188645,2025-01-04,81303266,210.0,0,0,0.0,210.0,0,0
237137,2025-04-14,132823065,270.0,0,0,0.0,210.0,60,0
8686,2023-08-08,51606529,120.0,0,0,0.0,120.0,0,0
222108,2024-03-09,95867370,25.0,0,0,0.0,0.0,25,0
22777,2024-11-02,53891999,5.0,0,0,0.0,0.0,5,0
114663,2023-08-24,68344524,5.0,0,0,0.0,0.0,5,0
70127,2025-03-11,61191192,210.0,0,0,0.0,210.0,0,0
187503,2025-04-17,80930632,290.0,0,0,0.0,290.0,0,0
77774,2024-06-03,62505900,165.0,0,0,0.0,160.0,5,0
118619,2025-03-29,69202005,215.0,0,0,0.0,210.0,5,0
104467,2023-10-16,66753640,10.0,0,0,0.0,0.0,10,0
61746,2023-04-24,59878669,215.0,0,0,0.0,210.0,5,0
34462,2024-02-02,55870880,280.0,0,0,0.0,280.0,0,0
17679,2025-02-03,53074326,5.0,0,0,0.0,0.0,5,0
231652,2025-05-06,123604776,290.0,0,0,0.0,290.0,0,0
358551,2023-01-09,2207937056,120.0,0,0,0.0,120.0,0,0
49083,2023-04-11,57992382,120.0,0,0,0.0,120.0,0,0
181549,2024-06-24,79717371,290.0,0,0,0.0,290.0,0,0
265992,2024-11-03,2202584146,280.0,0,0,0.0,280.0,0,0
80405,2024-07-28,62878418,280.0,0,0,0.0,280.0,0,0
114276,2024-12-01,68283821,290.0,0,0,0.0,280.0,10,0
40967,2023-08-17,56751950,5.0,0,0,0.0,0.0,5,0
241175,2024-02-04,2200280280,10.0,0,0,0.0,0.0,10,0
353453,2025-02-22,2207681441,570.0,0,0,0.0,570.0,0,0
19168,2023-12-09,53315937,210.0,0,0,0.0,210.0,0,0
215889,2024-10-10,91943343,160.0,0,0,0.0,160.0,0,0
126348,2025-04-12,70521188,5.0,0,0,0.0,0.0,5,0
325332,2024-12-07,2206212148,210.0,0,0,0.0,210.0,0,0
263443,2023-01-30,2202411034,125.0,0,0,0.0,120.0,5,0
236077,2025-01-29,130158949,260.0,0,0,0.0,210.0,50,0
78794,2023-04-03,62652711,5.0,0,0,0.0,0.0,5,0
332123,2023-04-21,2206524519,210.0,0,0,0.0,210.0,0,0
10583,2023-01-16,51973861,5.0,0,0,0.0,0.0,5,0
163706,2024-02-13,75911864,160.0,0,0,0.0,160.0,0,0
128897,2023-06-09,70890973,210.0,0,0,0.0,210.0,0,0
217969,2025-01-23,93257104,210.0,0,0,0.0,210.0,0,0
275046,2025-02-12,2203328978,5.0,0,0,0.0,0.0,5,0
33789,2024-06-09,55768201,40.0,0,0,0.0,0.0,40,0
141438,2023-07-03,72763867,130.0,0,0,0.0,120.0,10,0
156732,2024-11-10,75025747,440.0,0,0,0.0,440.0,0,0
179000,2024-11-10,79151032,410.0,0,0,0.0,410.0,0,0
28222,2023-04-30,54845797,5.0,0,0,0.0,0.0,5,0
338832,2023-06-16,2206904162,0.0,0,0,50.0,0.0,0,0
64173,2024-06-14,60365540,5.0,0,0,0.0,0.0,5,0
107098,2024-06-02,67145997,160.0,0,0,0.0,160.0,0,0
241644,2023-07-21,2200347372,30.0,0,0,0.0,0.0,30,0
124268,2024-12-20,70173777,210.0,0,0,0.0,210.0,0,0
146536,2023-05-28,73388393,340.0,0,0,0.0,340.0,0,0
47003,2023-07-26,57649553,120.0,0,0,0.0,120.0,0,0
315157,2024-12-11,2205676283,5.0,0,0,0.0,0.0,5,0
242582,2024-07-01,2200474641,160.0,0,0,0.0,160.0,0,0
303350,2024-11-10,2205086016,160.0,0,0,0.0,160.0,0,0
137686,2023-11-16,72144181,10.0,0,0,0.0,0.0,10,0
332327,2024-09-24,2206527088,160.0,0,0,0.0,160.0,0,0
230510,2025-05-07,122609440,290.0,0,0,0.0,290.0,0,0
352046,2025-01-30,2207614548,50.0,0,0,0.0,0.0,50,0
270417,2024-03-08,2202982875,130.0,0,0,0.0,0.0,130,0
343461,2023-07-23,2207155337,120.0,0,0,0.0,120.0,0,0
329309,2025-01-29,2206400205,210.0,0,0,0.0,210.0,0,0
20310,2025-02-14,53523377,5.0,0,0,0.0,0.0,5,0
28895,2023-03-26,54913445,10.0,0,0,0.0,0.0,10,0
297987,2024-09-03,2204773742,5.0,0,0,0.0,0.0,5,0
90601,2023-12-06,64221031,120.0,0,0,0.0,120.0,0,0
212402,2024-04-25,90011584,50.0,0,0,0.0,0.0,50,0
361100,2024-06-14,2208113221,225.0,0,0,0.0,225.0,0,0
296845,2023-08-01,2204718670,170.0,0,0,0.0,170.0,0,0
206835,2023-10-07,87563345,120.0,0,0,0.0,120.0,0,0
12663,2025-02-28,52307508,570.0,0,0,0.0,570.0,0,0
227023,2025-02-07,99350193,340.0,0,0,0.0,290.0,50,0
198719,2025-05-16,84003802,52.0,0,0,0.0,0.0,52,0
211403,2024-06-19,89568289,275.0,0,0,0.0,225.0,50,0
51102,2024-03-14,58268924,280.0,0,0,0.0,280.0,0,0
155264,2024-04-18,74819951,10.0,0,0,0.0,0.0,10,0
264993,2023-02-23,2202522366,210.0,0,0,0.0,210.0,0,0
166398,2023-10-09,76432192,120.0,0,0,0.0,120.0,0,0
285242,2025-05-13,2203966097,360.0,0,0,0.0,360.0,0,0
259426,2025-01-27,2202054735,210.0,0,0,0.0,210.0,0,0
192683,2023-12-09,82252451,120.0,0,0,0.0,120.0,0,0
76388,2023-09-19,62325497,120.0,0,0,0.0,120.0,0,0
301882,2024-07-03,2204983981,280.0,0,0,0.0,280.0,0,0
228573,2025-05-07,120588707,50.0,0,0,0.0,0.0,50,0
105222,2023-02-23,66851909,120.0,0,0,0.0,120.0,0,0
316034,2023-03-20,2205731686,5.0,0,0,0.0,0.0,5,0
285181,2023-06-18,2203966097,170.0,0,0,0.0,170.0,0,0
121393,2024-11-22,69675378,10.0,0,0,0.0,0.0,10,0
74308,2024-12-25,61908582,210.0,0,0,0.0,210.0,0,0
202818,2023-06-14,85774730,0.0,0,0,1500.0,0.0,0,0
361508,2024-03-20,2208128067,290.0,0,0,0.0,280.0,10,0
57607,2024-04-20,59311725,160.0,0,0,0.0,160.0,0,0
259895,2025-03-31,2202106420,5.0,0,0,0.0,0.0,5,0
122331,2023-04-20,69846409,120.0,0,0,0.0,120.0,0,0
226493,2024-12-01,98970203,210.0,0,0,0.0,160.0,50,0
198189,2025-04-04,83685050,210.0,0,0,0.0,210.0,0,0
163849,2024-07-20,75923480,170.0,0,0,0.0,160.0,10,0
309998,2023-09-10,2205458443,120.0,0,0,0.0,120.0,0,0
127429,2024-05-03,70674364,280.0,0,0,0.0,280.0,0,0
276596,2023-03-23,2203439749,120.0,0,0,0.0,120.0,0,0
153184,2023-05-03,74524800,120.0,0,0,0.0,120.0,0,0
26285,2024-12-20,54539580,210.0,0,0,0.0,210.0,0,0
226024,2024-09-04,98601513,160.0,0,0,0.0,160.0,0,0
9319,2024-08-20,51711147,160.0,0,0,0.0,160.0,0,0
228777,2024-06-12,120808818,0.0,0,225,0.0,0.0,0,0
358225,2023-08-20,2207927566,120.0,0,0,0.0,120.0,0,0
3752,2023-09-06,50544317,340.0,0,0,0.0,340.0,0,0
68476,2024-11-19,60967226,1250.0,0,0,0.0,0.0,1250,0
79875,2024-05-02,62799466,5.0,0,0,0.0,0.0,5,0
277065,2024-03-22,2203468578,5.0,0,0,0.0,0.0,5,0
144334,2024-04-13,73187885,160.0,0,0,0.0,160.0,0,0
206509,2024-02-10,87430144,210.0,0,0,0.0,160.0,50,0
102347,2023-10-01,66367038,120.0,0,0,200.0,120.0,0,0
296519,2023-04-03,2204691903,120.0,0,0,0.0,120.0,0,0
141785,2023-11-10,72800517,220.0,0,0,0.0,210.0,10,0
29772,2023-01-08,55139705,5.0,0,0,0.0,0.0,5,0
55935,2024-06-05,59014311,5.0,0,0,0.0,0.0,5,0
150370,2023-11-16,74063584,340.0,0,0,0.0,340.0,0,0
6770,2024-07-01,51198597,160.0,0,0,0.0,160.0,0,0
250107,2023-08-07,2201229365,5.0,0,0,0.0,0.0,5,0
319256,2023-09-07,2205908843,120.0,0,0,0.0,120.0,0,0
205102,2024-11-08,86811796,160.0,0,0,0.0,160.0,0,0
30649,2023-03-01,55339541,120.0,0,0,0.0,120.0,0,0
80079,2025-01-19,62819029,290.0,0,0,0.0,290.0,0,0
44801,2023-02-02,57322404,5.0,0,0,0.0,0.0,5,0
244540,2025-05-02,2200670255,850.0,0,0,0.0,850.0,0,0
49226,2023-04-20,58015988,120.0,0,0,0.0,120.0,0,0
213687,2025-02-28,90741375,50.0,0,0,0.0,0.0,50,0
163115,2025-05-01,75837984,290.0,0,0,0.0,290.0,0,0
84239,2023-04-13,63324586,120.0,0,0,0.0,120.0,0,0
168682,2024-06-02,76879329,160.0,0,0,0.0,160.0,0,0
214440,2024-01-22,91108723,50.0,0,0,0.0,0.0,50,0
5382,2023-10-30,50973458,210.0,0,0,0.0,210.0,0,0
180977,2023-12-04,79566878,120.0,0,0,0.0,120.0,0,0
211422,2023-11-05,89593890,120.0,0,0,0.0,120.0,0,0
163868,2023-02-04,75931091,120.0,0,0,0.0,120.0,0,0
15374,2024-05-27,52712276,160.0,0,0,0.0,160.0,0,0
361996,2024-02-05,2208151390,5.0,0,0,0.0,0.0,5,0
260322,2023-09-28,2202151210,10.0,0,0,0.0,0.0,10,0
85869,2024-10-18,63644000,5.0,0,0,0.0,0.0,5,0
291032,2024-03-08,2204362598,440.0,0,0,0.0,440.0,0,0
311159,2025-03-31,2205525790,10.0,0,0,0.0,0.0,10,0
5178,2024-08-06,50945925,280.0,0,0,0.0,280.0,0,0
243682,2024-12-26,2200603509,210.0,0,0,0.0,210.0,0,0
35419,2024-12-02,55994512,5.0,0,0,0.0,0.0,5,0
168701,2025-01-24,76879329,210.0,0,0,0.0,210.0,0,0
18392,2024-10-14,53177573,225.0,0,0,0.0,225.0,0,0
316257,2023-01-14,2205739861,5.0,0,0,0.0,0.0,5,0
13090,2024-06-01,52356056,160.0,0,0,0.0,160.0,0,0
328798,2023-09-14,2206370632,120.0,0,0,0.0,120.0,0,0
337118,2025-04-10,2206822403,210.0,0,0,0.0,210.0,0,0
158036,2023-10-23,75156497,120.0,0,0,0.0,120.0,0,0
143150,2023-04-11,73028848,120.0,0,0,0.0,120.0,0,0
56627,2023-01-02,59165887,5.0,0,0,0.0,0.0,5,0
228796,2024-06-23,120835532,160.0,0,0,0.0,160.0,0,0
297741,2024-03-27,2204766748,5.0,0,0,0.0,0.0,5,0
355226,2023-05-22,2207782504,120.0,0,0,0.0,120.0,0,0
61052,2023-03-21,59869032,60.0,0,0,0.0,0.0,60,0
2833,2024-06-25,50381404,160.0,0,0,0.0,160.0,0,0
110013,2024-01-25,67633268,290.0,0,0,0.0,280.0,10,0
152469,2024-01-27,74371014,160.0,0,0,0.0,160.0,0,0
163603,2024-08-26,75909301,10.0,0,0,0.0,0.0,10,0
87745,2023-04-12,63842189,120.0,0,0,0.0,120.0,0,0
80302,2023-10-08,62853709,5.0,0,0,0.0,0.0,5,0
78956,2023-11-17,62661258,5.0,0,0,0.0,0.0,5,0
193314,2024-06-21,82391509,180.0,0,0,0.0,160.0,20,0
316053,2023-12-15,2205731686,5.0,0,0,0.0,0.0,5,0
250656,2024-02-21,2201298250,160.0,0,0,0.0,160.0,0,0
313035,2024-04-16,2205605521,225.0,0,0,0.0,225.0,0,0
146902,2024-10-17,73471248,10.0,0,0,0.0,0.0,10,0
361201,2023-08-25,2208117839,120.0,0,0,0.0,120.0,0,0
1426,2023-05-19,50094681,210.0,0,0,0.0,210.0,0,0
1691,2025-02-07,50141214,360.0,0,0,0.0,360.0,0,0
75877,2023-12-10,62213165,210.0,0,0,0.0,210.0,0,0
209811,2024-11-02,88873316,160.0,0,0,0.0,160.0,0,0
213706,2024-03-01,90742930,160.0,0,0,0.0,160.0,0,0
313973,2023-06-10,2205633108,5.0,0,0,0.0,0.0,5,0
88418,2024-05-28,63914808,5.0,0,0,0.0,0.0,5,0
271252,2023-07-23,2203060594,210.0,0,0,0.0,210.0,0,0
83993,2024-12-28,63267606,5.0,0,0,0.0,0.0,5,0
102774,2023-11-06,66446303,10.0,0,0,0.0,0.0,10,0
199554,2023-07-09,84301474,50.0,0,0,0.0,0.0,50,0
30668,2023-10-18,55339541,125.0,0,0,0.0,120.0,5,0
147840,2024-08-03,73629963,160.0,0,0,0.0,160.0,0,0
232487,2024-11-13,124919252,160.0,0,0,0.0,160.0,0,0
171923,2025-03-01,77608412,215.0,0,0,0.0,210.0,5,0
54078,2023-10-16,58821306,210.0,0,0,0.0,210.0,0,0
158505,2023-07-25,75267634,170.0,0,0,0.0,170.0,0,0
287423,2023-09-06,2204117985,120.0,0,0,0.0,120.0,0,0
343154,2023-02-01,2207144014,5.0,0,0,0.0,0.0,5,0
3037,2024-08-22,50400980,160.0,0,0,0.0,160.0,0,0
189623,2024-02-05,81480395,280.0,0,0,0.0,280.0,0,0
305327,2024-10-01,2205164377,160.0,0,0,0.0,160.0,0,0
335242,2024-11-02,2206710020,160.0,0,0,0.0,160.0,0,0
14640,2024-10-18,52619658,160.0,0,0,0.0,160.0,0,0
90702,2024-11-12,64224865,160.0,0,0,0.0,160.0,0,0
184729,2023-05-22,80368655,120.0,0,0,0.0,120.0,0,0
312709,2023-11-21,2205593882,60.0,0,0,0.0,0.0,60,0
248984,2023-10-09,2201129524,5.0,0,0,0.0,0.0,5,0
255632,2023-09-26,2201774117,120.0,0,0,0.0,120.0,0,0
193844,2024-07-10,82485975,160.0,0,0,0.0,160.0,0,0
275147,2023-05-25,2203344829,5.0,0,0,0.0,0.0,5,0
142008,2024-05-01,72810284,170.0,0,0,0.0,160.0,10,0
259853,2024-01-03,2202106420,210.0,0,0,0.0,210.0,0,0
295539,2023-07-12,2204637726,10.0,0,0,0.0,0.0,10,0
65416,2024-09-29,60532375,160.0,0,0,0.0,160.0,0,0
338056,2023-08-07,2206871234,120.0,0,0,0.0,120.0,0,0
176083,2024-01-29,78537128,160.0,0,0,0.0,160.0,0,0
168232,2024-08-20,76768835,225.0,0,0,0.0,225.0,0,0
141947,2024-01-14,72807662,185.0,0,0,0.0,160.0,25,0
230937,2024-12-03,123021916,160.0,0,0,0.0,160.0,0,0
303247,2025-04-21,2205082678,210.0,0,0,0.0,210.0,0,0
147779,2024-05-29,73625109,160.0,0,0,0.0,160.0,0,0
25162,2023-11-11,54320230,120.0,0,0,0.0,120.0,0,0
40069,2023-12-16,56658330,120.0,0,0,0.0,120.0,0,0
266562,2024-08-07,2202635536,160.0,0,0,0.0,160.0,0,0
340809,2024-04-20,2207034331,160.0,0,0,0.0,160.0,0,0
93312,2024-06-02,64664329,160.0,0,0,0.0,160.0,0,0
162665,2024-08-17,75780666,160.0,0,0,0.0,160.0,0,0
292521,2025-02-11,2204447649,210.0,0,0,0.0,210.0,0,0
228735,2024-07-16,120750301,800.0,0,0,0.0,800.0,0,0
201573,2025-03-29,85173747,290.0,0,0,0.0,290.0,0,0
85543,2025-04-10,63595663,170.0,0,0,0.0,0.0,170,0
302717,2025-03-17,2205039249,10.0,0,0,0.0,0.0,10,0
254490,2023-05-06,2201666587,10.0,0,0,0.0,0.0,10,0
349068,2025-03-07,2207458783,290.0,0,0,0.0,290.0,0,0
227593,2025-02-04,99715174,360.0,0,0,0.0,360.0,0,0
314055,2023-09-01,2205634723,5.0,0,0,0.0,0.0,5,0
99226,2023-01-30,65752510,120.0,0,0,0.0,120.0,0,0
225452,2024-06-18,98205762,210.0,0,0,0.0,160.0,50,0
37316,2025-01-20,56226601,210.0,0,0,0.0,210.0,0,0
65824,2024-03-06,60592823,160.0,0,0,0.0,160.0,0,0
212442,2024-08-19,90047151,210.0,0,0,0.0,160.0,50,0
20411,2024-06-01,53537401,160.0,0,0,0.0,160.0,0,0
245436,2025-02-07,2200747823,290.0,0,0,0.0,290.0,0,0
39865,2023-01-06,56644809,5.0,0,0,0.0,0.0,5,0
98818,2024-06-06,65632612,160.0,0,0,0.0,160.0,0,0
160524,2023-11-12,75490212,130.0,0,0,0.0,120.0,10,0
24775,2024-11-15,54218768,160.0,0,0,0.0,160.0,0,0
19677,2024-04-11,53397767,5.0,0,0,0.0,0.0,5,0
20085,2025-04-18,53454706,210.0,0,0,0.0,210.0,0,0
325984,2023-05-31,2206234771,120.0,0,0,0.0,120.0,0,0
29608,2023-02-11,55121201,200.0,0,0,0.0,0.0,200,0
10827,2023-11-06,52013213,125.0,0,0,0.0,120.0,5,0
264156,2023-06-18,2202458037,170.0,0,0,0.0,170.0,0,0
304532,2024-08-07,2205142113,160.0,0,0,0.0,160.0,0,0
338403,2025-05-03,2206887423,210.0,0,0,0.0,210.0,0,0
254429,2023-07-08,2201664480,210.0,0,0,0.0,210.0,0,0
358591,2025-03-04,2207937056,210.0,0,0,0.0,210.0,0,0
223107,2024-05-11,96467514,225.0,0,0,0.0,225.0,0,0
275494,2023-08-14,2203375887,5.0,0,0,0.0,0.0,5,0
144027,2024-03-21,73145556,160.0,0,0,0.0,160.0,0,0
348599,2024-05-12,2207444721,160.0,0,0,0.0,160.0,0,0
40660,2025-04-10,56721231,290.0,0,0,0.0,290.0,0,0
331164,2023-08-17,2206495650,170.0,0,0,0.0,170.0,0,0
79446,2023-02-13,62734552,120.0,0,0,0.0,120.0,0,0
123574,2024-06-09,70100569,160.0,0,0,0.0,160.0,0,0
352351,2025-03-24,2207620452,360.0,0,0,0.0,360.0,0,0
