Consumption_ID,CUSTOMER_ID#,ACCOUNT_ID#,SUBSCRIBER_ID#,CONSUMPTION_DATE,PRICE_PLAN_ID#,RATING_GROUP_ID#,Consumption_Type,DAILY_CONSUMPTION_MB
4432085,1011011002093479,100972230006359279,2206359279,2023-09-28,819049,1123,In-Bundle,2941.852469444275
4237913,1105569637,114662230005612001,2205612001,2024-09-23,819051,1123,In-Bundle,3908.538657188416
4018455,1104689944,112380000027469893,2204732987,2025-01-20,819049,1123,In-Bundle,71.52755069732666
4690981,1107365295,111472230007406225,2207406225,2023-08-27,819049,1123,In-Bundle,4769.536228179932
14152,11008981363,108770000015030140,50193549,2024-09-12,819053,1123,In-Bundle,10.007149696350096
1463366,11023340539,114550000047508228,70458358,2024-05-14,819049,1123,In-Bundle,5623.619041442871
816126,11011011907,102900000031137475,61376653,2024-04-23,819049,1123,In-Bundle,10344.402268409727
2684537,1011011044204838,124780000088006362,88136921,2024-03-22,460465743,1123,In-Bundle,8882.539819717407
123881,11010383438,102800000087354091,51740020,2024-10-20,819053,1123,In-Bundle,5991.674495697021
2639532,1103744528,113570000086836992,87082456,2025-03-19,460465743,1123,In-Bundle,27064.961939811703
3984584,1104523372,111242230004566451,2204566451,2023-07-01,819049,1123,In-Bundle,3079.7726011276245
1120393,11018277277,104900000037102661,65358228,2024-06-27,819049,1123,In-Bundle,11707.908557891844
1792919,11028448699,117490000057744418,74402490,2023-08-24,819049,1123,In-Bundle,2237.765054702759
4173086,1105320718,112622230005363088,2205363088,2024-10-04,819049,1123,In-Bundle,9785.892698287966
1320132,1011011022004456,119310000044036443,68193600,2024-07-12,819049,1123,In-Bundle,5520.262115478516
3027773,11053380906,136740000102269904,99346260,2024-11-08,819057,1123,In-Bundle,1597.7931880950928
2031627,1017911001280255,108470000104080935,77175818,2024-02-01,819049,1123,In-Bundle,4445.810565948486
1294377,1011011006091153,104620000043551162,67887717,2024-03-20,819049,1123,In-Bundle,1457.6384143829343
2490262,11040973177,121290000082210009,83544922,2024-07-04,460465745,1123,In-Bundle,5986.362708091736
1629600,1011011007661802,100060000050371015,72335893,2024-03-15,819052,1123,In-Bundle,6064.946221351624
3278553,1100085250,112802230000086294,2200086294,2024-07-15,819049,1123,In-Bundle,3106.934418678284
1913782,1011011028053894,110940000118888968,75747404,2025-01-21,460465743,1123,In-Bundle,6616.013771057129
1395990,11022782053,120310000046000006,69473073,2024-09-18,819053,1123,In-Bundle,3024.6947660446167
269927,11011743690,108470000020620058,53772186,2024-04-09,819051,1123,In-Bundle,10332.28870010376
3846448,1103848393,114722230003891740,2203891740,2025-02-18,819049,1123,In-Bundle,4810.013684272766
3691714,1103085137,112332230003129138,2203129138,2024-05-16,819057,1123,In-Bundle,3988.6671829223633
3618874,1102561425,112612230002605537,2202605537,2024-02-21,819049,1123,In-Bundle,6664.971130371094
4822875,1011011007191515,103432230007899069,2207899069,2024-03-21,819053,1123,In-Bundle,11495.715016365051
4879014,1108099474,115532230008135139,2208135139,2024-02-07,819049,1123,In-Bundle,3051.9334325790405
2568669,11042208009,119610000084550265,85271991,2024-03-09,460465743,1123,In-Bundle,6198.289430618286
1322681,11014837228,112150000044102539,68227426,2025-02-28,819049,1123,In-Bundle,8497.594871520996
3713982,1103223191,115202230003267155,2203267155,2023-07-28,460465743,1123,In-Bundle,5076.998903274536
2458940,1011011009922687,103970000081276877,82933769,2025-02-12,460465743,1123,In-Bundle,4207.965665817261
711392,11015442065,115230000029377406,59943217,2024-09-09,819049,1123,In-Bundle,4611.240116119385
1009726,11017078463,106140000034172951,63852802,2024-02-09,819049,1123,In-Bundle,11380.962706565855
4417361,1106249540,111522230006291861,2206291861,2024-08-01,819049,1123,In-Bundle,4303.511528015137
1122004,11018291165,115470000037113147,65366350,2025-04-29,819049,1123,In-Bundle,2337.512936592102
758946,1106509782,113610000030215605,60665052,2024-06-08,819049,1123,In-Bundle,6700.224984169006
1575541,11024087477,117310000049314910,71698460,2024-07-15,819049,1123,In-Bundle,5833.245294570923
3508207,1101852019,112532230001896552,2201896552,2023-10-26,819049,1123,In-Bundle,4208.835807800293
1814249,11028931963,122480000058600565,74672222,2025-01-16,819051,1123,In-Bundle,17833.047231674194
1544219,1011011004046190,109740000048874046,71397317,2024-02-12,819049,1123,In-Bundle,3447.0653219223022
1836517,11029335320,111820000059316693,74925680,2023-10-30,460470373,1123,In-Bundle,4800.851998329163
1507330,11023655099,121620000048200344,70932889,2025-01-28,819049,1123,In-Bundle,9884.994646072388
4253573,1011011006108722,105472230005660224,2205660224,2023-08-03,879024,1123,In-Bundle,4521.905599594116
879809,1102020342,113180000032298043,62333465,2023-12-05,819049,1123,In-Bundle,547.1133785247803
3128448,1011011037047313,114700000108284030,124671548,2024-12-26,819059,1123,In-Bundle,14189.180526733398
4695038,11010233725,104002230007414402,2207414402,2025-02-07,819051,1123,In-Bundle,11814.500750541689
3783335,1011011001161625,103892230003612546,2203612546,2023-06-13,819049,1123,In-Bundle,8068.183219909669
4714757,1107457898,112002230007498764,2207498764,2023-06-26,819049,1123,In-Bundle,10704.457689285278
619975,11014930661,114620000028115450,58722553,2024-09-14,819051,1123,In-Bundle,11533.910514831541
257386,1011011011428778,104700000020334131,53574593,2025-02-23,819049,1123,In-Bundle,14993.151453971863
181528,11010948494,109100000018848801,52527450,2024-08-02,819049,1123,In-Bundle,8042.924668312072
1214094,11020460715,105140000040908034,66778296,2025-01-18,879026,1123,In-Bundle,5843.112988471985
2308835,1011011016619843,118700000077321994,80730596,2023-09-17,819049,1123,In-Bundle,3636.069524765015
3811639,1011011008288385,109852230003733609,2203733609,2024-08-07,819051,1123,In-Bundle,19673.142803192135
1666693,1011011003869999,100960000053415533,72842162,2024-05-06,819049,1123,In-Bundle,7749.258251190186
71330,1011011001868714,109610000016604598,51086529,2025-01-12,819049,1123,In-Bundle,30.458413124084473
3644833,1011011002844917,105632230002788189,2202788189,2025-05-15,819051,1123,In-Bundle,407.5181875228882
3760598,1103455811,113902230003499447,2203499447,2025-01-20,819049,1123,In-Bundle,3728.6951684951778
1868981,1017911007240475,109010000060188211,75300664,2024-10-23,819051,1123,In-Bundle,19412.009038925167
2733130,1011011013351858,103770000089298417,89378545,2025-04-04,819051,1123,In-Bundle,18082.53363704681
2780215,1101940008,115870000090462530,90417896,2024-03-31,819053,1123,In-Bundle,5152.094014167786
2553110,11042008956,102160000084183465,85018037,2024-02-14,819049,1123,In-Bundle,1981.785262107849
1052855,11017714374,120180000090926427,64382563,2023-11-20,819053,1123,In-Bundle,5734.079730987549
351556,1011011012360594,109550000022479228,55069656,2023-07-07,819049,1123,In-Bundle,7044.303247451782
1792654,1011011028400981,112570000057676569,74382450,2024-09-13,819049,1123,In-Bundle,10298.696576118467
2462162,1011011001548533,109300000081335795,82978386,2023-08-16,819051,1123,In-Bundle,681.5752964019775
2036460,11034351771,115000000068148754,77227658,2025-05-01,819049,1123,In-Bundle,2341.670078277588
1133811,11018359428,107330000037299224,65484888,2023-10-30,819049,1123,In-Bundle,4361.005989074707
4001386,1104612141,114702230004655226,2204655226,2024-02-02,819049,1123,In-Bundle,2274.553628921509
4381614,1106132689,115182230006175016,2206175016,2024-07-08,819049,1123,In-Bundle,5851.274799346924
4655804,1107190822,114012230007232222,2207232222,2024-12-04,460465743,1123,In-Bundle,13452.815225601196
1212218,11020463443,105280000040898975,66763972,2023-10-11,819051,1123,In-Bundle,22438.248438835144
4608719,1011011005816640,108292230007081645,2207081645,2025-02-26,819049,1123,In-Bundle,2913.061962127685
1980321,11032329321,114910000064808959,76514426,2024-11-01,819049,1123,In-Bundle,14483.600482940672
2447541,11040186903,109530000080799670,82703557,2025-01-04,460470374,1123,In-Bundle,9723.126626014708
3704194,1103174942,116412230003218918,2203218918,2024-07-25,460465743,1123,In-Bundle,10305.306201934814
1270437,1011011021407812,120560000042768406,67491542,2024-12-31,819053,1123,In-Bundle,1391.2248849868774
1290625,1011011021754344,114630000043355798,67813332,2025-05-22,819051,1123,In-Bundle,10963.82889842987
2492077,1107006214,112200000082206935,83559344,2024-01-30,819049,1123,In-Bundle,5216.221627235413
4658353,1011011008563129,106810000036865365,2207255648,2024-05-11,819051,1123,In-Bundle,18019.670495033264
1298741,1011011021852192,115260000043588813,67905942,2024-12-29,819051,1123,In-Bundle,10757.060326576231
1471787,11023372604,112140000047621270,70525769,2024-03-24,819053,1123,In-Bundle,6484.340098381042
853320,1106753331,111590000031782000,61905937,2024-08-25,819053,1123,In-Bundle,9553.364383697508
1326107,11022053423,114000000044126989,68260033,2025-05-11,819051,1123,In-Bundle,10465.001225471497
3681457,1103016583,112352230003060594,2203060594,2023-07-09,819051,1123,In-Bundle,21466.2271938324
3650604,1102819630,114592230002863667,2202863667,2023-07-07,819049,1123,In-Bundle,6949.452863693236
583290,11014718672,100170000027564828,58185514,2024-07-25,819049,1123,In-Bundle,5255.538316726685
4617977,1107065318,113972230007107148,2207107148,2024-11-04,819049,1123,In-Bundle,4789.375542640686
541038,11014482075,107750000026876881,57525165,2025-04-26,819049,1123,In-Bundle,7510.271575927734
1937131,1011011008834809,100330000061685549,76023485,2024-11-25,819049,1123,In-Bundle,3857.865262031555
4363241,1106068289,113682230006110616,2206110616,2023-07-04,819049,1123,In-Bundle,11216.088344573975
2635881,11043486401,125080000086744290,86986626,2025-05-05,819049,1123,In-Bundle,4862.722848892212
1721629,11027467755,115490000055720781,73484609,2024-03-28,819067,1123,In-Bundle,32485.811173439022
3475213,1101649595,111912230001694188,2201694188,2023-10-08,460465743,1123,In-Bundle,5279.067123413086
4648361,1107170860,112622230007212310,2207212310,2024-10-04,819049,1123,In-Bundle,5355.065644264221
1566895,11010150451,108640000049161343,71609097,2024-09-18,819062,1123,In-Bundle,14656.669846534727
2582760,11042497311,118560000085069008,85695075,2023-06-25,819051,1123,Add-Ons,10009.14475440979
109096,11010246149,105920000017359395,51579255,2024-11-13,819053,1123,In-Bundle,8723.237127304077
995044,1011011010152528,102230000033984734,63724136,2024-12-01,460467830,1123,In-Bundle,8147.893539428712
1424906,1105481616,114450000046693363,69921154,2024-08-23,819049,1123,In-Bundle,18499.117800712585
2072350,1011011008823907,109090000069258815,77681091,2024-11-29,819049,1123,In-Bundle,11115.659029960632
3077550,1017911016311183,120330000104934028,121814334,2025-03-15,819051,1123,In-Bundle,1936.3198356628416
933542,11016678324,100140000033072364,62976695,2024-02-20,819049,1123,In-Bundle,97.57000541687012
4670833,1107293392,112980000027448395,2207334543,2024-10-26,819049,1123,In-Bundle,6429.007315635681
3714594,1103223191,115202230003267155,2203267155,2025-04-21,819049,1123,In-Bundle,4462.074817657472
3700442,1103153091,111532230003197071,2203197071,2023-12-13,460465743,1123,In-Bundle,22712.6470079422
4755745,1107595925,112452230007636660,2207636660,2025-04-22,819051,1123,In-Bundle,10630.258997917175
4316829,1105901650,112082230005943983,2205943983,2023-12-19,460467828,1123,In-Bundle,12074.011497497559
2043373,1011011002149157,107880000068366133,77341043,2024-10-25,819051,1123,In-Bundle,10269.721960067747
456126,1011011013409967,100340000024767952,56423193,2025-01-05,819049,1123,In-Bundle,3082.4367752075195
4024531,1104707537,113662230004750577,2204750577,2023-11-14,819049,1123,In-Bundle,3999.211972236633
909194,1011011015150386,116950000032710140,62669980,2024-02-24,819049,1123,In-Bundle,3276.4950037002563
1181773,1011011006341924,108600000039577896,66338287,2025-05-14,819049,1123,In-Bundle,7030.565023422241
872305,11016350635,113020000032135104,62192238,2023-12-28,819053,1123,In-Bundle,5149.430345535278
3268704,1017911009198850,106660000039803737,1207917092,2023-07-18,819053,1123,In-Bundle,6666.123989105225
2185566,11010251073,108700000117065654,79162881,2024-03-15,819049,1123,In-Bundle,3848.5888833999634
3297008,1100268144,116432230000270037,2200270037,2024-09-08,819051,1123,In-Bundle,13682.854793548584
279797,11011835791,109490000020862477,53920121,2025-03-26,819049,1123,In-Bundle,5842.534147262573
2360427,1011011039151934,114890000078579984,81457346,2024-04-08,819053,1123,In-Bundle,3740.87001991272
2248149,1011011026936987,113800000074977976,79974371,2024-08-10,819049,1123,In-Bundle,5951.629430770874
4012867,1104662726,111642230004705779,2204705779,2023-07-31,460465743,1123,In-Bundle,5750.652219772338
2018026,1106860724,111940000067376300,77006763,2025-04-08,819049,1123,In-Bundle,144.0968189239502
1323232,1011011002534218,100810000044114448,68231769,2024-12-13,819049,1123,In-Bundle,6649.498620033264
4632741,1107114583,111152230007156275,2207156275,2023-12-25,460465743,1123,In-Bundle,11619.284443855284
4089663,1104971141,112512230005014149,2205014149,2025-04-08,819055,1123,In-Bundle,16388.562452316284
1644772,11025117014,112440000051330510,72523728,2024-05-09,819049,1123,In-Bundle,46.03093147277832
2865943,1011011037671410,122650000093488128,93257104,2024-06-06,819049,1123,In-Bundle,2010.6213846206665
3955117,1104364191,112132230004407320,2204407320,2024-09-11,460465743,1123,In-Bundle,10175.008256912231
2807255,11046336025,127230000091392569,91305019,2024-05-24,819049,1123,In-Bundle,7202.3337869644165
3547054,11010705393,106642230002182494,2202182494,2023-09-02,819049,1123,In-Bundle,652.3563070297241
153571,1011011010709854,105060000018321739,52179079,2024-08-09,819049,1123,In-Bundle,7199.3999910354605
2796121,11046130265,128040000091126402,91020053,2024-03-19,819049,1123,In-Bundle,1470.0799617767332
1735251,11027663252,116980000056117176,73679458,2024-01-22,819049,1123,In-Bundle,6118.804636001586
3133424,1014004831099,125600000108660675,124995635,2025-05-24,819051,1123,In-Bundle,22596.54978179932
1757519,1011011018007198,108740000056758979,73963826,2024-05-07,819049,1123,In-Bundle,6154.0914878845215
4340443,1011011001517856,103552230006027540,2206027540,2024-03-12,819049,1123,In-Bundle,3513.366539001465
4720671,1107496041,116202230007536873,2207536873,2023-10-07,819049,1123,In-Bundle,7897.967161178589
1698362,11027095456,118920000054864400,73224138,2024-05-18,819049,1123,In-Bundle,3339.8614044189453
2308244,1017911030463537,121870000077316251,80727578,2023-11-22,460465743,1123,In-Bundle,3826.519327163696
538428,1106855675,115040000026854697,57501405,2024-12-05,819049,1123,In-Bundle,3675.8795642852783
3473276,11008783019,110402230001685755,2201685755,2025-05-22,819051,1123,In-Bundle,14717.902225494385
3760007,1103449859,112512230003493798,2203493798,2025-03-16,819049,1123,In-Bundle,7799.666191101073
2257203,11037541151,118790000075348296,80071897,2024-02-20,819049,1123,In-Bundle,11730.336653709412
4275923,1105715926,113162230005758278,2205758278,2024-04-22,460467830,1123,In-Bundle,10026.784613609312
319643,11012207464,100870000122253441,54542842,2024-07-31,460465743,1123,In-Bundle,10473.275210380554
2914170,11049387953,130100000096155631,95035842,2025-04-09,819049,1123,In-Bundle,3081.3117685317998
2494973,1011011038204608,121800000082273317,83603397,2024-07-26,819051,1123,In-Bundle,22418.032219886776
4158078,1105255929,111412230005298320,2205298320,2024-11-06,819049,1123,In-Bundle,9379.44847583771
3021350,1017911023294552,116960000102014510,99100194,2024-11-09,460466951,1123,In-Bundle,14565.76435279846
179061,11010918760,105660000018783421,52487868,2025-01-23,460465743,1123,In-Bundle,8852.18261051178
457676,1011011001412997,106230000024785775,56432499,2024-02-07,819049,1123,In-Bundle,3771.8926525115967
3487632,1101743396,114752230001787953,2201787953,2024-08-02,819051,1123,In-Bundle,5997.248066902161
1036705,1103316357,114360000034616479,64162366,2024-08-29,819049,1123,In-Bundle,5093.108861923218
729786,11015593713,107880000029780632,60309092,2024-03-26,819049,1123,In-Bundle,17899.1007938385
4240788,1105580345,112812230005622707,2205622707,2024-05-23,819049,1123,In-Bundle,6590.803353309631
1849018,11016749858,110850000059657705,75068658,2023-06-10,819049,1123,In-Bundle,6484.477623939513
2560982,1011011002450516,104480000084370868,85161389,2023-09-07,460465744,1123,In-Bundle,9300.23413658142
2395114,1011011039485735,117200000079354223,81961023,2023-11-30,819049,1123,In-Bundle,5345.828448295592
183364,1011011010975417,103150000018906317,52570427,2024-09-28,819053,1123,In-Bundle,1728.2541046142578
338098,11012391654,106330000022137771,54827097,2024-08-08,819049,1123,In-Bundle,5511.62900352478
3613736,1017911004469500,107312230002578378,2202578378,2024-09-27,819051,1123,In-Bundle,11730.533199310303
951936,11016740292,108310000033244211,63116507,2024-12-13,460467828,1123,In-Bundle,19942.96740531921
901364,11016486763,109060000032557506,62556106,2024-01-09,819049,1123,In-Bundle,6882.488849639893
2426436,11039800852,119860000080040856,82421262,2024-01-06,819049,1123,In-Bundle,6096.2726221084595
2460307,11014533197,108500000081320359,82966064,2023-09-15,819049,1123,In-Bundle,4251.061245918274
23532,11009121398,105970000015281352,50335185,2023-06-17,819049,1123,In-Bundle,5866.212783813477
1807500,11028755291,119540000058294251,74574534,2024-10-11,819049,1123,In-Bundle,12076.84570980072
378005,1104670599,114280000023033051,55495255,2023-07-20,819049,1123,In-Bundle,5523.223837852478
4455617,1106408080,111122230006450399,2206450399,2024-05-28,819049,1123,In-Bundle,4066.866287231445
780501,11015837089,111400000030559853,60933744,2023-10-18,819051,1123,In-Bundle,9212.102979660034
355737,11012549561,116240000022546988,55124282,2024-10-08,819049,1123,In-Bundle,8133.567705154419
994392,1011011017006627,113980000033996666,63723881,2024-10-03,819049,1123,In-Bundle,7039.6027059555045
4829809,1107887127,114562230007927566,2207927566,2023-08-16,819053,1123,In-Bundle,2636.186873435974
203552,11011129104,101300000019253732,52805367,2024-02-13,819049,1123,In-Bundle,3737.3163032531734
4241726,1105583822,114012230005626184,2205626184,2024-06-22,819049,1123,In-Bundle,3128.6729078292847
3386162,1100950449,111772230000995604,2200995604,2023-12-29,819049,1123,In-Bundle,1346.9747171401975
4416179,1011011002983580,106352230006286423,2206286423,2024-12-05,819049,1123,In-Bundle,18083.24583721161
1044964,1011011007364167,100550000034868226,64253956,2025-01-16,819049,1123,In-Bundle,9179.888390541075
1917229,11010384188,106640000061216010,75809136,2024-04-16,819062,1123,In-Bundle,19479.80529880524
4905667,1103460861,114402230008223129,2208223129,2024-08-19,879027,1123,In-Bundle,11387.673385620115
3571749,1102304796,116552230002349078,2202349078,2024-02-22,819049,1123,In-Bundle,8300.938773155212
3833194,1103798375,112452230003841759,2203841759,2023-09-06,819049,1123,In-Bundle,1345.4888067245483
763331,11015745919,107480000030302865,60720881,2024-06-09,819053,1123,In-Bundle,4049.9917802810664
51367,11009616457,104640000016106890,50777595,2023-08-27,819049,1123,In-Bundle,7598.421355247498
2212545,11036609838,119200000073274025,79553450,2024-01-23,819049,1123,In-Bundle,10060.360679626465
3957075,1104382182,115112230004425305,2204425305,2024-05-05,819049,1123,In-Bundle,5100.153643608092
3408430,1101130569,112072230001175729,2201175729,2025-05-22,460465743,1123,In-Bundle,8295.387336730957
2248965,11037351882,121980000075006075,79984207,2024-11-25,819059,1123,In-Bundle,5723.753845214844
1803544,11028699046,116810000058178473,74548160,2024-06-10,819049,1123,In-Bundle,4069.65758228302
627378,1011011013156069,101880000110732224,58813608,2025-01-13,460473731,1123,In-Bundle,102.0
4004160,1104619835,112512230004662916,2204662916,2025-01-31,460467828,1123,In-Bundle,1815.2680854797363
517649,11014382155,104330000026590761,57229527,2024-09-22,819049,1123,In-Bundle,5211.352563858032
3669406,1102924116,111082230002968124,2202968124,2023-09-05,819049,1123,In-Bundle,6027.765717506409
1384347,11022655653,118890000045698097,69268131,2024-07-28,460465743,1123,In-Bundle,7622.055871009826
1966863,11031510244,119970000064140266,76422846,2023-10-22,819051,1123,In-Bundle,7761.575926780701
745692,11015669417,120480000030017128,60501951,2023-06-08,819049,1123,In-Bundle,7478.828444480896
655682,1017911005719441,101350000028535748,59159330,2025-03-11,819049,1123,In-Bundle,1609.406177520752
3089439,1017911005056962,106340000105570854,122380149,2024-10-22,819049,1123,In-Bundle,12405.663711547852
1122433,11018284269,119340000037110082,65367164,2024-11-12,819053,1123,In-Bundle,2962.892436027527
759375,11010177038,110410000030226257,60671141,2023-08-19,819064,1123,In-Bundle,8191.89290046692
295173,1011011002995071,109910000021177592,54124996,2023-08-29,819049,1123,In-Bundle,3592.789444923401
221864,11011299832,108120000019614344,53081112,2023-12-26,819049,1123,In-Bundle,3777.403189659119
4077000,1104907053,111952230004950062,2204950062,2025-02-25,819049,1123,In-Bundle,1455.4478216171265
4287139,1105767619,111512230005809963,2205809963,2023-08-06,460465743,1123,In-Bundle,9941.220809936525
2483452,11040898305,123960000082059302,83451649,2023-12-08,819051,1123,In-Bundle,4096.489887237549
1706764,11027273692,112740000055287364,73326871,2024-03-17,819051,1123,In-Bundle,6120.7024574279785
879504,11016421080,112280000032286126,62327115,2023-11-13,819049,1123,In-Bundle,4293.024526596068
1571749,11010880853,103370000049253039,71663031,2023-12-12,819049,1123,In-Bundle,11552.852861404417
66396,1011011009797890,101000000016454299,50992137,2023-12-09,819049,1123,In-Bundle,2175.465584754944
266135,11011716720,100850000020531994,53713056,2024-11-21,819053,1123,In-Bundle,3987.8903722763057
2278146,11037966991,120460000076188886,80369151,2023-09-11,819049,1123,In-Bundle,3952.6975564956665
2317584,11038663757,108760000077463495,80808211,2025-02-24,819053,1123,In-Bundle,10305.140668869019
4847387,1011011008015168,105542230008004145,2208004145,2023-10-10,819049,1123,In-Bundle,11201.476603507996
3527621,1101978025,112832230002022464,2202022464,2024-04-15,819055,1123,In-Bundle,1370.8559799194336
3870960,1103972041,111332230004015327,2204015327,2025-01-08,819051,1123,In-Bundle,14066.757546424864
1341157,1011011006320279,106190000044544230,68529008,2024-11-02,819051,1123,In-Bundle,5306.757174491881
2435898,1011011039941041,114670000080296948,82540235,2023-11-05,819053,1123,In-Bundle,2943.731942176819
1515610,11023690866,115570000048360663,71030913,2024-11-21,819049,1123,In-Bundle,6239.525502204895
1988397,11032566556,118140000065193115,76585693,2024-05-09,819049,1123,In-Bundle,4250.3220920562735
1062542,11017825870,117800000035979184,64532721,2023-08-12,819049,1123,In-Bundle,2516.4452896118164
1954526,1011011007107096,108250000062449788,76269201,2025-03-30,819049,1123,In-Bundle,8783.702978134155
3617631,1102554503,110952230002598619,2202598619,2023-06-03,819053,1123,In-Bundle,20006.62063026428
2970391,11051450236,134250000099464753,97147350,2025-02-19,819049,1123,In-Bundle,4819.979249000548
2407594,1017911005979983,102690000079598574,82139235,2023-07-11,819053,1123,In-Bundle,11394.7257938385
1307286,11021908423,120430000043754282,68038087,2024-02-25,819049,1123,In-Bundle,6519.202721595764
4166276,1105302008,113372230005344379,2205344379,2023-11-08,819049,1123,In-Bundle,7567.082363128662
1999531,11033094215,112670000066038945,76742279,2024-03-28,819049,1123,In-Bundle,2399.4757184982295
238973,11011467788,104460000019965244,53319880,2024-01-06,460465744,1123,In-Bundle,4364.32849407196
886213,1011011016427912,101280000032414305,62414913,2025-01-31,819049,1123,In-Bundle,7090.680470466614
1927364,1011011030324324,117050000061465370,75914912,2023-07-16,460465743,1123,In-Bundle,3280.287497520447
3790208,1103608184,112362230003651696,2203651696,2024-04-23,819049,1123,In-Bundle,5051.189772605896
647036,1103584995,115740000028394851,58992371,2024-02-02,819053,1123,In-Bundle,10015.438729286192
4308000,1011011005114047,100592230005897205,2205897205,2024-08-20,819049,1123,In-Bundle,4951.495921134949
1339281,1011011016444198,101040000044553096,68518845,2023-07-02,819049,1123,In-Bundle,12718.118739128113
790636,1011011007826327,101810000030648839,61012340,2024-01-16,819049,1123,In-Bundle,4752.387532234192
4516324,1106666902,114812230006709213,2206709213,2023-09-05,819049,1123,In-Bundle,9986.201592445374
2220131,11035362271,119120000073534481,79651692,2024-05-11,819049,1123,In-Bundle,5521.784115791321
3689064,1017911003350583,105942230003106298,2203106298,2024-11-29,819049,1123,In-Bundle,7450.645099639891
4581048,1011011008733228,100422230006945370,2206945370,2024-01-07,819049,1123,In-Bundle,4050.454731941223
2712637,11012952042,100430000088709325,88805697,2025-01-24,819052,1123,In-Bundle,1192.0722351074219
745631,11015669277,103490000030006482,60501500,2025-04-03,819049,1123,In-Bundle,903.1178503036499
2762271,11045444143,126600000089883040,89937505,2024-10-19,819055,1123,In-Bundle,9156.037512779236
2632823,1107856946,115250000086662480,86925792,2024-09-06,819049,1123,In-Bundle,6807.544179916382
291625,1011011011916118,100880000021087682,54072324,2024-09-06,819053,1123,In-Bundle,2193.4270009994502
2109464,11035246262,117240000070179743,78085898,2025-02-10,819053,1123,In-Bundle,1204.2262420654297
1068313,1106249908,116470000036053963,64588217,2024-12-15,819055,1123,In-Bundle,4336.921443939209
2562532,1017911001092010,106980000084389068,85170320,2024-08-02,460467828,1123,In-Bundle,809.7267084121704
2582251,1017911033458918,112500000085055137,85668656,2023-12-28,819055,1123,In-Bundle,4533.104617118835
4748996,1018211001732408,108942230007615218,2207615218,2023-08-15,819049,1123,In-Bundle,1172.2726383209229
2115031,1011011035334098,123060000070331754,78170405,2024-11-11,819049,1123,In-Bundle,931.0309524536132
1940578,1102848598,114270000061814627,76083292,2024-03-15,819049,1123,In-Bundle,9076.556659698486
206713,11011148598,104510000019302054,52841878,2025-03-14,819049,1123,In-Bundle,13779.541935920715
2269296,11037766464,111320000075775999,80227841,2025-03-15,819053,1123,In-Bundle,6254.466734886169
3414609,1101184115,114442230001229240,2201229240,2025-02-18,460467831,1123,In-Bundle,5197.460645675659
1222578,1017911011393231,110600000041172259,66869240,2024-01-13,819053,1123,In-Bundle,4582.979146003723
3608781,1102503681,115102230002547821,2202547821,2024-09-14,819049,1123,In-Bundle,6775.363268852234
918677,11016603459,108830000032849813,62799466,2025-01-29,819053,1123,In-Bundle,7760.877142906191
2981260,1011011027560497,113950000100036741,97570239,2024-11-26,819049,1123,In-Bundle,2078.6667242050166
4787496,1017911005528495,106050000043497991,2207764655,2023-07-27,819049,1123,In-Bundle,2615.8600940704346
4613043,1107052418,111102230007094248,2207094248,2024-04-28,819052,1123,In-Bundle,20202.417871475216
4587757,1106945351,114302230006987330,2206987330,2023-08-19,819049,1123,In-Bundle,10874.763236999512
1126532,1011011018303840,112180000037198179,65417669,2024-06-13,819049,1123,In-Bundle,112.11936664581297
3965803,1104425462,112362230004468581,2204468581,2025-04-25,819051,1123,In-Bundle,9083.612761497496
3723608,1103263331,114102230003307287,2203307287,2025-02-06,819049,1123,In-Bundle,4926.647652626038
3374702,1100872605,114342230000875496,2200875496,2024-10-05,819049,1123,In-Bundle,1720.7425022125244
4196395,1105416075,114042230005458443,2205458443,2025-03-26,819049,1123,In-Bundle,4007.5789108276367
4021942,1104702215,111552230004745257,2204745257,2025-02-27,819049,1123,In-Bundle,8908.887839317322
73778,11009891511,104720000016628787,51101600,2024-07-31,819049,1123,In-Bundle,3246.6034479141235
895471,1011011004133535,102940000032521153,62521426,2024-02-21,460465743,1123,In-Bundle,4202.064158439636
4407268,1106212687,115162230006255010,2206255010,2023-07-02,819049,1123,In-Bundle,6100.749837875366
1922470,11030259096,118060000061302031,75849484,2024-11-29,819055,1123,In-Bundle,2084.505063056946
1748017,11027839297,114350000056534294,73871078,2024-07-11,819049,1123,In-Bundle,4406.640709877014
3661433,1102873638,113182230002917656,2202917656,2025-03-17,819049,1123,In-Bundle,1736.789496421814
3163360,1011011021017402,101630000110720189,126753011,2024-10-21,819049,1123,In-Bundle,6905.993803977966
1241359,1017911005493909,105410000041912662,67134812,2024-03-01,819049,1123,In-Bundle,10230.61903476715
4578703,1106893329,112612230006935370,2206935370,2024-12-03,819049,1123,In-Bundle,323.4067964553833
2606130,11009516430,104990000085666892,86161361,2024-03-18,819049,1123,In-Bundle,7385.820063591003
1182202,11019749488,113150000039606692,66342559,2024-11-05,819049,1123,In-Bundle,3688.0055093765254
3090051,1104158879,112210000105673040,122445673,2024-12-03,819049,1123,In-Bundle,5627.790287971497
1880014,1011011029888956,118150000060431849,75409739,2023-10-16,819049,1123,In-Bundle,12470.670194625854
889435,11016448728,103400000032436617,62440673,2025-04-09,819049,1123,In-Bundle,5563.106127738953
